ts,match_seconds,period_name,incident_name,category,home_value,away_value,player_name,confidence_grade
2026-05-28 00:15:34.607777600+00:00,0,1st Half,Score,score,0.0,0.0,,1.0
2026-05-28 00:15:34.607777600+00:00,0,1st Half,Score,score,0.0,0.0,,1.0
2026-05-28 00:15:34.607777600+00:00,0,1st Half,Score,score,0.0,0.0,,1.0
2026-05-28 00:15:34.607777600+00:00,0,1st Half,Score,score,0.0,0.0,,1.0
2026-05-28 00:15:34.607777600+00:00,0,1st Half,Score,score,0.0,0.0,,1.0
2026-05-28 00:15:34.607777600+00:00,0,1st Half,Score,score,0.0,0.0,,1.0
2026-05-28 00:15:34.610987+00:00,0,,FixtureStatus,other,,,,1.0
2026-05-28 00:16:42.093512+00:00,0,1st Half,Period,other,,,,1.0
2026-05-28 00:16:42.093512+00:00,0,1st Half,Period,other,,,,1.0
2026-05-28 00:26:01.628082600+00:00,0,,Possession,other,50.0,50.0,,1.0
2026-05-28 00:30:05.550791900+00:00,0,1st Half,Substitutions,sub,0.0,0.0,,1.0
2026-05-28 00:30:05.554149500+00:00,0,1st Half,DangerousAttacks,danger,0.0,0.0,,1.0
2026-05-28 00:30:05.557707+00:00,0,1st Half,Attacks,attack,0.0,0.0,,1.0
2026-05-28 00:30:05.579015700+00:00,0,1st Half,Penalties,penalty,0.0,0.0,,1.0
2026-05-28 00:30:05.581668+00:00,0,,FixtureStatus,other,,,,1.0
2026-05-28 00:30:12.811778200+00:00,8,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:12.818792300+00:00,0,1st Half,ThrowIns,throwin,0.0,0.0,,1.0
2026-05-28 00:30:12.821861400+00:00,0,1st Half,Total Shots,shot,0.0,0.0,,1.0
2026-05-28 00:30:12.825319200+00:00,0,1st Half,ShotsOffTarget,shot,0.0,0.0,,1.0
2026-05-28 00:30:12.830303600+00:00,0,1st Half,GoalKicks,goal_stat,0.0,0.0,,1.0
2026-05-28 00:30:12.834544600+00:00,0,1st Half,Assists,other,0.0,0.0,,1.0
2026-05-28 00:30:12.838785800+00:00,0,1st Half,Player Tackles (Raw),player_stat,0.0,0.0,,1.0
2026-05-28 00:30:12.842326700+00:00,0,1st Half,ShotsOnTarget,shot,0.0,0.0,,1.0
2026-05-28 00:30:12.846884500+00:00,0,1st Half,Right Foot Goals,goal_stat,0.0,0.0,,1.0
2026-05-28 00:30:12.850919700+00:00,0,1st Half,Team XG ,other,0.0,0.0,,1.0
2026-05-28 00:30:12.854193700+00:00,0,1st Half,WoodworkShots,other,0.0,0.0,,1.0
2026-05-28 00:30:12.857697300+00:00,0,1st Half,BlockedShots,other,0.0,0.0,,1.0
2026-05-28 00:30:12.861007700+00:00,0,1st Half,YellowCard,card_yellow,0.0,0.0,,1.0
2026-05-28 00:30:12.861007700+00:00,0,1st Half,YellowCard,card_yellow,0.0,0.0,,0.16666666666666666
2026-05-28 00:30:12.864455800+00:00,0,1st Half,Fouls,foul,0.0,0.0,,1.0
2026-05-28 00:30:12.867770900+00:00,0,1st Half,FreeKicks,freekick,0.0,0.0,,1.0
2026-05-28 00:30:12.874884900+00:00,0,1st Half,Penalties Saved (Raw),penalty,0.0,0.0,,1.0
2026-05-28 00:30:12.878005500+00:00,0,1st Half,MissedPenalty,penalty,0.0,0.0,,1.0
2026-05-28 00:30:12.882231100+00:00,0,1st Half,Free Kick Goals (Raw),freekick,0.0,0.0,,1.0
2026-05-28 00:30:12.984607100+00:00,0,1st Half,WoodworkShots,other,0.0,0.0,,1.0
2026-05-28 00:30:12.988809200+00:00,0,1st Half,Goals From Outside the Penalty Area,penalty,0.0,0.0,,1.0
2026-05-28 00:30:12.993065200+00:00,0,1st Half,PassAttempts,other,0.0,0.0,,1.0
2026-05-28 00:30:12.996158700+00:00,0,1st Half,RedCard,card_red,0.0,0.0,,1.0
2026-05-28 00:30:13.000194500+00:00,0,1st Half,DangerousFreeKicks,freekick,0.0,0.0,,1.0
2026-05-28 00:30:13.004109700+00:00,0,1st Half,Left foot Goals,goal_stat,0.0,0.0,,1.0
2026-05-28 00:30:13.007825200+00:00,0,1st Half,Header Goals (Raw),goal_stat,0.0,0.0,,1.0
2026-05-28 00:30:13.017521700+00:00,3,1st Half,Attacks,attack,0.0,1.0,,0.32542303512378756
2026-05-28 00:30:13.022601800+00:00,0,,Possession,other,0.0,100.0,,1.0
2026-05-28 00:30:15.724691700+00:00,11,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:15.727685900+00:00,9,1st Half,ThrowIns,throwin,1.0,0.0,,1.0
2026-05-28 00:30:17.489430+00:00,13,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:21.713543900+00:00,14,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:22.268278600+00:00,3,1st Half,Attacks,attack,0.0,1.0,,1.0
2026-05-28 00:30:22.652215400+00:00,12,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:22.999171600+00:00,0,1st Half,Offsides,offside,0.0,0.0,,1.0
2026-05-28 00:30:23.011957600+00:00,0,1st Half,Corners,corner,0.0,0.0,,1.0
2026-05-28 00:30:23.011957600+00:00,0,1st Half,Corners,corner,0.0,0.0,,1.0
2026-05-28 00:30:24.079220500+00:00,16,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:30.811577300+00:00,17,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:30.897190600+00:00,0,1st Half,Shots outside the box,other,0.0,0.0,,1.0
2026-05-28 00:30:30.903837600+00:00,0,1st Half,WoodworkShots,other,0.0,0.0,,1.0
2026-05-28 00:30:30.910520300+00:00,0,1st Half,Shots inside the box,other,0.0,0.0,,1.0
2026-05-28 00:30:30.924097400+00:00,0,,Player Minutes Played,player_stat,,,Gustavo Marques,1.0
2026-05-28 00:30:30.926731700+00:00,0,,Player Minutes Played,player_stat,,,Isidro Pitta,1.0
2026-05-28 00:30:30.929458700+00:00,0,,Player Minutes Played,player_stat,,,Alexander Gonzalez,1.0
2026-05-28 00:30:30.932135300+00:00,0,,Player Minutes Played,player_stat,,,Jose Maria Herrera,1.0
2026-05-28 00:30:30.934588500+00:00,0,,Player Minutes Played,player_stat,,,Franco Gabriel,1.0
2026-05-28 00:30:30.937289200+00:00,0,,Player Minutes Played,player_stat,,,Ariel Agustin Sant'Anna Quintero,1.0
2026-05-28 00:30:30.939958600+00:00,0,,Player Minutes Played,player_stat,,,Jhosuan Berrios,1.0
2026-05-28 00:30:30.942320500+00:00,0,,Player Minutes Played,player_stat,,,Edson Castillo,1.0
2026-05-28 00:30:30.944998+00:00,0,,Player Minutes Played,player_stat,,,Juan Camilo Perez,1.0
2026-05-28 00:30:30.947604+00:00,0,,Player Minutes Played,player_stat,,,Lucas Bruera,1.0
2026-05-28 00:30:30.950913700+00:00,0,,Player Minutes Played,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:30:30.953839+00:00,0,,Player Minutes Played,player_stat,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:30:30.956339+00:00,0,,Player Minutes Played,player_stat,,,Henry Mosquera,1.0
2026-05-28 00:30:30.958837100+00:00,0,,Player Minutes Played,player_stat,,,Ezequiel Neira,1.0
2026-05-28 00:30:30.961467400+00:00,0,,Player Minutes Played,player_stat,,,Eric Ramirez,1.0
2026-05-28 00:30:30.964224100+00:00,0,,Player Minutes Played,player_stat,,,Eric Ramires,1.0
2026-05-28 00:30:30.966532200+00:00,0,,Player Minutes Played,player_stat,,,Jean Fuentes,1.0
2026-05-28 00:30:30.969113800+00:00,0,,Player Minutes Played,player_stat,,,Leonardo Aponte,1.0
2026-05-28 00:30:30.971781100+00:00,0,,Player Minutes Played,player_stat,,,Edson Tortolero,1.0
2026-05-28 00:30:30.974384100+00:00,0,,Player Minutes Played,player_stat,,,Matias Nunez,1.0
2026-05-28 00:30:30.977277600+00:00,0,,Player Minutes Played,player_stat,,,Rodriguinho Huendra,1.0
2026-05-28 00:30:30.980351700+00:00,0,,Player Minutes Played,player_stat,,,Cleiton Schwengber,1.0
2026-05-28 00:30:30.983132800+00:00,0,,HasPlayed,other,,,Tiago Volpi,1.0
2026-05-28 00:30:30.985732200+00:00,0,,HasPlayed,other,,,Ignacio Sosa,1.0
2026-05-28 00:30:30.988581800+00:00,0,,HasPlayed,other,,,Gustavo Marques,1.0
2026-05-28 00:30:30.997783400+00:00,0,,HasPlayed,other,,,Dimas Meza,1.0
2026-05-28 00:30:31.000349+00:00,0,,HasPlayed,other,,,Marcel Guaramato,1.0
2026-05-28 00:30:31.002947100+00:00,0,,HasPlayed,other,,,Isidro Pitta,1.0
2026-05-28 00:30:31.006514500+00:00,0,,HasPlayed,other,,,Alexander Gonzalez,1.0
2026-05-28 00:30:31.009140100+00:00,0,,HasPlayed,other,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:30:31.012576300+00:00,0,,HasPlayed,other,,,Sebastian Mendoza,1.0
2026-05-28 00:30:31.015473500+00:00,0,,HasPlayed,other,,,Abraham Bahachille,1.0
2026-05-28 00:30:31.018346600+00:00,0,,HasPlayed,other,,,Franco Gabriel,1.0
2026-05-28 00:30:31.021029400+00:00,0,,HasPlayed,other,,,Jose Maria Herrera,1.0
2026-05-28 00:30:31.023609+00:00,0,,HasPlayed,other,,,Loureins Martinez,1.0
2026-05-28 00:30:31.026335200+00:00,0,,HasPlayed,other,,,Ariel Agustin Sant'Anna Quintero,1.0
2026-05-28 00:30:31.028931400+00:00,0,,HasPlayed,other,,,Jhosuan Berrios,1.0
2026-05-28 00:30:31.031379500+00:00,0,,HasPlayed,other,,,Yohandry Orozco,1.0
2026-05-28 00:30:31.033809500+00:00,0,,HasPlayed,other,,,Luis Juninho Capixaba,1.0
2026-05-28 00:30:31.036329100+00:00,0,,HasPlayed,other,,,Edson Castillo,1.0
2026-05-28 00:30:31.038809700+00:00,0,,HasPlayed,other,,,Eduardo Sasha,1.0
2026-05-28 00:30:31.041476100+00:00,0,,HasPlayed,other,,,Jose Duran,1.0
2026-05-28 00:30:31.044170700+00:00,0,,HasPlayed,other,,,Juan Camilo Perez,1.0
2026-05-28 00:30:31.047207600+00:00,0,,HasPlayed,other,,,Breno de Moraes Souza,1.0
2026-05-28 00:30:31.049762400+00:00,0,,HasPlayed,other,,,Franyer Oliveros,1.0
2026-05-28 00:30:31.052296100+00:00,0,,HasPlayed,other,,,Lucas Bruera,1.0
2026-05-28 00:30:31.054819800+00:00,0,,HasPlayed,other,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:30:31.057489800+00:00,0,,HasPlayed,other,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:30:31.060128200+00:00,0,,HasPlayed,other,,,Vanderlan,1.0
2026-05-28 00:30:31.063037100+00:00,0,,HasPlayed,other,,,Henry Mosquera,1.0
2026-05-28 00:30:31.169184300+00:00,0,,HasPlayed,other,,,Ezequiel Neira,1.0
2026-05-28 00:30:31.171999600+00:00,0,,HasPlayed,other,,,Maurice Cova,1.0
2026-05-28 00:30:31.174474900+00:00,0,,HasPlayed,other,,,Eric Ramirez,1.0
2026-05-28 00:30:31.177322300+00:00,0,,HasPlayed,other,,,Eric Ramires,1.0
2026-05-28 00:30:31.180163500+00:00,0,,HasPlayed,other,,,Leonardo Aponte,1.0
2026-05-28 00:30:31.182730700+00:00,0,,HasPlayed,other,,,Jean Fuentes,1.0
2026-05-28 00:30:31.185183500+00:00,0,,HasPlayed,other,,,Cleiton Schwengber,1.0
2026-05-28 00:30:31.187927100+00:00,0,,HasPlayed,other,,,Edson Tortolero,1.0
2026-05-28 00:30:31.190739500+00:00,0,,HasPlayed,other,,,Da Silva Marcelinho Braz,1.0
2026-05-28 00:30:31.193412500+00:00,0,,HasPlayed,other,,,Keiber Molina,1.0
2026-05-28 00:30:31.196136600+00:00,0,,HasPlayed,other,,,Henrique Lucas Barbosa,1.0
2026-05-28 00:30:31.198864800+00:00,0,,HasPlayed,other,,,Matias Nunez,1.0
2026-05-28 00:30:31.202060700+00:00,0,,HasPlayed,other,,,Jonathan Bilbao,1.0
2026-05-28 00:30:31.204990300+00:00,0,,HasPlayed,other,,,Pedro Fernando,1.0
2026-05-28 00:30:31.207852900+00:00,0,,HasPlayed,other,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:30:31.210682700+00:00,0,,HasPlayed,other,,,Rodriguinho Huendra,1.0
2026-05-28 00:30:34.819112600+00:00,23,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:37.088995700+00:00,28,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:37.474643900+00:00,29,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:37.477602100+00:00,31,1st Half,ThrowIns,throwin,1.0,1.0,,0.04200874420425372
2026-05-28 00:30:39.456188400+00:00,32,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:45.692340200+00:00,0,1st Half,Attacks,attack,0.0,2.0,,0.6745769648762124
2026-05-28 00:30:49.317984700+00:00,35,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:52.732783600+00:00,40,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:52.904416500+00:00,45,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:52.908070300+00:00,46,1st Half,Attacks,attack,0.0,2.0,,1.0
2026-05-28 00:30:55.033917200+00:00,47,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:55.565805400+00:00,48,1st Half,Timer,timer,,,,1.0
2026-05-28 00:30:58.244064500+00:00,49,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:00.701168+00:00,52,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:03.120542500+00:00,31,1st Half,ThrowIns,throwin,1.0,1.0,,1.0
2026-05-28 00:31:04.826853500+00:00,54,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:06.860438400+00:00,56,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:06.863857400+00:00,60,1st Half,ThrowIns,throwin,1.0,2.0,,0.04200874420425372
2026-05-28 00:31:06.866162500+00:00,0,,Possession,other,68.0,32.0,,1.0
2026-05-28 00:31:09.602758200+00:00,57,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:10.386885400+00:00,58,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:13.648236400+00:00,61,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:14.498965200+00:00,62,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:14.899744700+00:00,61,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:19.776838100+00:00,63,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:23.570584200+00:00,65,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:24.789536900+00:00,67,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:24.792614600+00:00,78,1st Half,Attacks,attack,0.0,3.0,,0.32542303512378756
2026-05-28 00:31:25.928560300+00:00,68,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:28.614125200+00:00,74,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:28.622564900+00:00,0,1st Half,Player Interceptions,player_stat,0.0,0.0,,1.0
2026-05-28 00:31:28.632271200+00:00,0,1st Half,Clearances,other,0.0,0.0,,1.0
2026-05-28 00:31:28.649696800+00:00,0,1st Half,PlayerSaves,save,0.0,0.0,,1.0
2026-05-28 00:31:28.667329900+00:00,0,1st Half,Shots inside the box,other,0.0,0.0,,1.0
2026-05-28 00:31:28.676494800+00:00,0,1st Half,Total Shots,shot,0.0,0.0,,1.0
2026-05-28 00:31:28.678642600+00:00,0,1st Half,Shots outside the box,other,0.0,0.0,,1.0
2026-05-28 00:31:28.689846+00:00,0,,Clearances,other,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.693212700+00:00,0,,Player Assists,player_stat,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.696289400+00:00,0,,PlayerShotsOffTarget,shot,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.703419200+00:00,0,,Player Blocked Shots,shot,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.706297700+00:00,0,,PlayerFouls,foul,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.709173600+00:00,0,,Player Passes,player_stat,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.713610600+00:00,0,,Offsides,offside,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.718105600+00:00,0,,Player Completed Passes (Raw),player_stat,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.721484100+00:00,0,,Player Crosses,player_stat,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.725824200+00:00,0,,Player Interceptions,player_stat,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.729246800+00:00,0,,PlayerShotsOnTarget,shot,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.732125900+00:00,0,,Player Yellow Card,card_yellow,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.735069400+00:00,0,,Player Goals,goal_stat,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.738012500+00:00,0,,Player Minutes Played,player_stat,,,Goncalves Pedro Henrique,0.5
2026-05-28 00:31:28.740503+00:00,0,,Clearances,other,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.744116900+00:00,0,,PlayerShotsOffTarget,shot,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.746860200+00:00,0,,Player Assists,player_stat,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.749639+00:00,0,,PlayerFouls,foul,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.752294700+00:00,0,,Player Blocked Shots,shot,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.755169600+00:00,0,,Player Interceptions,player_stat,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.757876100+00:00,0,,Player Passes,player_stat,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.762353600+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.765368900+00:00,0,,Offsides,offside,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.768227600+00:00,0,,Player Red Card,card_red,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.770747500+00:00,0,,Player Crosses,player_stat,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.773306200+00:00,0,,Player Completed Passes (Raw),player_stat,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.776213600+00:00,0,,Player Total Shots (Raw),shot,,,Goncalves Pedro Henrique,1.0
2026-05-28 00:31:28.778934500+00:00,0,,Player Total Shots (Raw),shot,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.781604600+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.784559400+00:00,0,,Player Red Card,card_red,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.787025400+00:00,0,,PlayerShotsOnTarget,shot,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.789716600+00:00,0,,Player Goals,goal_stat,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.792348+00:00,0,,Player Minutes Played,player_stat,,,Franner Xavier Lopez Castillo,0.5
2026-05-28 00:31:28.794653+00:00,0,,Clearances,other,,,Jean Fuentes,1.0
2026-05-28 00:31:28.797274400+00:00,0,,Player Assists,player_stat,,,Jean Fuentes,1.0
2026-05-28 00:31:28.800403+00:00,0,,PlayerShotsOffTarget,shot,,,Jean Fuentes,1.0
2026-05-28 00:31:28.803090100+00:00,0,,Player Blocked Shots,shot,,,Jean Fuentes,1.0
2026-05-28 00:31:28.805724+00:00,0,,PlayerFouls,foul,,,Jean Fuentes,1.0
2026-05-28 00:31:28.808200400+00:00,0,,Player Interceptions,player_stat,,,Jean Fuentes,1.0
2026-05-28 00:31:28.811208600+00:00,0,,Offsides,offside,,,Jean Fuentes,1.0
2026-05-28 00:31:28.813823300+00:00,0,,Player Yellow Card,card_yellow,,,Franner Xavier Lopez Castillo,1.0
2026-05-28 00:31:28.816394300+00:00,0,,Player Crosses,player_stat,,,Jean Fuentes,1.0
2026-05-28 00:31:28.818928400+00:00,0,,Player Total Shots (Raw),shot,,,Jean Fuentes,1.0
2026-05-28 00:31:28.821672200+00:00,0,,Player Yellow Card,card_yellow,,,Jean Fuentes,1.0
2026-05-28 00:31:28.824280500+00:00,0,,PlayerShotsOnTarget,shot,,,Jean Fuentes,1.0
2026-05-28 00:31:28.827099400+00:00,0,,Player Red Card,card_red,,,Jean Fuentes,1.0
2026-05-28 00:31:28.829563700+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Jean Fuentes,1.0
2026-05-28 00:31:28.832213300+00:00,0,,Player Goals,goal_stat,,,Jean Fuentes,1.0
2026-05-28 00:31:28.840620100+00:00,0,,Clearances,other,,,Vanderlan,1.0
2026-05-28 00:31:28.843141300+00:00,0,,PlayerShotsOffTarget,shot,,,Vanderlan,1.0
2026-05-28 00:31:28.845607100+00:00,0,,Player Assists,player_stat,,,Vanderlan,1.0
2026-05-28 00:31:28.848138100+00:00,0,,Player Blocked Shots,shot,,,Vanderlan,1.0
2026-05-28 00:31:28.850777500+00:00,0,,Player Passes,player_stat,,,Vanderlan,1.0
2026-05-28 00:31:28.853374100+00:00,0,,Player Interceptions,player_stat,,,Vanderlan,1.0
2026-05-28 00:31:28.856650600+00:00,0,,PlayerFouls,foul,,,Vanderlan,1.0
2026-05-28 00:31:28.859547100+00:00,0,,Offsides,offside,,,Vanderlan,1.0
2026-05-28 00:31:28.862696+00:00,0,,Player Completed Passes (Raw),player_stat,,,Vanderlan,1.0
2026-05-28 00:31:28.865652400+00:00,0,,Player Crosses,player_stat,,,Vanderlan,1.0
2026-05-28 00:31:28.868551500+00:00,0,,Player Yellow Card,card_yellow,,,Vanderlan,1.0
2026-05-28 00:31:28.871163300+00:00,0,,PlayerShotsOnTarget,shot,,,Vanderlan,1.0
2026-05-28 00:31:28.873939600+00:00,0,,Player Total Shots (Raw),shot,,,Vanderlan,1.0
2026-05-28 00:31:28.876715+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Vanderlan,1.0
2026-05-28 00:31:28.879221400+00:00,0,,Player Red Card,card_red,,,Vanderlan,1.0
2026-05-28 00:31:28.881828200+00:00,0,,Player Goals,goal_stat,,,Vanderlan,1.0
2026-05-28 00:31:28.885135900+00:00,0,,Player Minutes Played,player_stat,,,Vanderlan,0.5
2026-05-28 00:31:28.887498800+00:00,0,,PlayerShotsOffTarget,shot,,,Isidro Pitta,1.0
2026-05-28 00:31:28.890409100+00:00,0,,Clearances,other,,,Isidro Pitta,1.0
2026-05-28 00:31:28.892918300+00:00,0,,Player Assists,player_stat,,,Isidro Pitta,1.0
2026-05-28 00:31:28.895687100+00:00,0,,PlayerFouls,foul,,,Isidro Pitta,1.0
2026-05-28 00:31:28.898078500+00:00,0,,Player Blocked Shots,shot,,,Isidro Pitta,1.0
2026-05-28 00:31:28.900685900+00:00,0,,Player Passes,player_stat,,,Isidro Pitta,1.0
2026-05-28 00:31:28.903530700+00:00,0,,Player Interceptions,player_stat,,,Isidro Pitta,1.0
2026-05-28 00:31:28.906170100+00:00,0,,Offsides,offside,,,Isidro Pitta,1.0
2026-05-28 00:31:28.909080300+00:00,0,,Player Crosses,player_stat,,,Isidro Pitta,1.0
2026-05-28 00:31:28.912376400+00:00,0,,Player Completed Passes (Raw),player_stat,,,Isidro Pitta,1.0
2026-05-28 00:31:28.914997500+00:00,0,,Player Total Shots (Raw),shot,,,Isidro Pitta,1.0
2026-05-28 00:31:28.917451+00:00,0,,Player Yellow Card,card_yellow,,,Isidro Pitta,1.0
2026-05-28 00:31:28.920013900+00:00,0,,PlayerShotsOnTarget,shot,,,Isidro Pitta,1.0
2026-05-28 00:31:28.922838+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Isidro Pitta,1.0
2026-05-28 00:31:28.925385300+00:00,0,,Player Red Card,card_red,,,Isidro Pitta,1.0
2026-05-28 00:31:28.927885800+00:00,0,,Player Goals,goal_stat,,,Isidro Pitta,1.0
2026-05-28 00:31:28.933407700+00:00,0,,Clearances,other,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.936233300+00:00,0,,PlayerShotsOffTarget,shot,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.938889400+00:00,0,,Player Blocked Shots,shot,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.941627700+00:00,0,,Player Assists,player_stat,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.944130800+00:00,0,,PlayerFouls,foul,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.946785700+00:00,0,,Player Passes,player_stat,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.949487600+00:00,0,,Player Interceptions,player_stat,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.952413800+00:00,0,,Offsides,offside,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.955338300+00:00,0,,Player Completed Passes (Raw),player_stat,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.957984900+00:00,0,,Player Crosses,player_stat,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.961356+00:00,0,,Player Yellow Card,card_yellow,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.967948+00:00,0,,Player Total Shots (Raw),shot,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.971210300+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.973793500+00:00,0,,PlayerShotsOnTarget,shot,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.976847300+00:00,0,,Player Red Card,card_red,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.979789300+00:00,0,,Player Goals,goal_stat,,,Sebastian Mendoza,1.0
2026-05-28 00:31:28.982595300+00:00,0,,Player Minutes Played,player_stat,,,Sebastian Mendoza,0.5
2026-05-28 00:31:28.985502300+00:00,0,,Clearances,other,,,Ignacio Sosa,1.0
2026-05-28 00:31:28.988595200+00:00,0,,PlayerShotsOffTarget,shot,,,Ignacio Sosa,1.0
2026-05-28 00:31:28.991470900+00:00,0,,Player Assists,player_stat,,,Ignacio Sosa,1.0
2026-05-28 00:31:28.994361800+00:00,0,,Player Blocked Shots,shot,,,Ignacio Sosa,1.0
2026-05-28 00:31:28.997300100+00:00,0,,PlayerFouls,foul,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.000009900+00:00,0,,Player Passes,player_stat,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.002727400+00:00,0,,Player Interceptions,player_stat,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.005480800+00:00,0,,Offsides,offside,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.008188600+00:00,0,,Player Completed Passes (Raw),player_stat,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.011030300+00:00,0,,Player Crosses,player_stat,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.013790500+00:00,0,,Player Total Shots (Raw),shot,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.016518100+00:00,0,,Player Yellow Card,card_yellow,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.019237300+00:00,0,,PlayerShotsOnTarget,shot,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.021991+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.024459400+00:00,0,,Player Goals,goal_stat,,,Ignacio Sosa,1.0
2026-05-28 00:31:29.027552500+00:00,0,,Player Red Card,card_red,,,Ignacio Sosa,1.0
