market_id,timestamp,outcome,price,volume,best_bid,best_ask,bid_size,ask_size,source
2126503,2026-05-28 00:46:55.084000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.101000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.134000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.141000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.142000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.170000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.176000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.188000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.195000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.197000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.204000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.206000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.208000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.223000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.246000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.248000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.259000+00:00,yes,0.52,,0.47,0.57,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.261000+00:00,yes,0.52,,0.47,0.57,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.262000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.264000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.266000+00:00,yes,0.515,,0.47,0.56,10.0,11.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.269000+00:00,yes,0.515,,0.47,0.56,10.0,11.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.271000+00:00,yes,0.515,,0.47,0.56,10.0,11.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.275000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.281000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.314000+00:00,yes,0.515,,0.47,0.56,10.0,11.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.319000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.339000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.350000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.358000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.365000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.366000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.368000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.370000+00:00,yes,0.5249999999999999,,0.47,0.58,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.373000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.377000+00:00,yes,0.5249999999999999,,0.47,0.58,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.380000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.383000+00:00,yes,0.5249999999999999,,0.47,0.58,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.385000+00:00,yes,0.5249999999999999,,0.47,0.58,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.404000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.412000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.430000+00:00,yes,0.5249999999999999,,0.47,0.58,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.433000+00:00,yes,0.5249999999999999,,0.47,0.58,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.436000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.437000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.439000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.443000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.467000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.481000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.486000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.543000+00:00,yes,0.52,,0.47,0.57,10.0,5.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.546000+00:00,yes,0.52,,0.47,0.57,10.0,5.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.548000+00:00,yes,0.52,,0.47,0.57,10.0,5.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.550000+00:00,yes,0.52,,0.47,0.57,10.0,5.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.602000+00:00,yes,0.52,,0.47,0.57,10.0,5.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.604000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.606000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.651000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.653000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.717000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.745000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.774000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.778000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.783000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.786000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.788000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.789000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.799000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.807000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.810000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.817000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.819000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.820000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.822000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.824000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.834000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.847000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.851000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.863000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.871000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.882000+00:00,yes,0.5349999999999999,,0.47,0.6,10.0,50.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.883000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.886000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.890000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.899000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.958000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.962000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.963000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.976000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.981000+00:00,yes,0.5449999999999999,,0.47,0.62,10.0,19.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:55.997000+00:00,yes,0.505,,0.47,0.54,10.0,1062.53,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.004000+00:00,yes,0.47000000000000003,,0.4,0.54,9.0,1062.53,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.006000+00:00,yes,0.5800000000000001,,0.56,0.6,8.0,9.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.039000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.042000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.050000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.112000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.149000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.203000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.210000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.245000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.264000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.270000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.280000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.289000+00:00,yes,0.42000000000000004,,0.4,0.44,9.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.329000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.330000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.335000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.345000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.353000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.354000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.373000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.375000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.379000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.385000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.401000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.407000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.409000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.412000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.423000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.483000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.489000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.496000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.497000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.511000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.513000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.518000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.537000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.542000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.567000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.579000+00:00,yes,0.425,,0.41,0.44,100.0,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.603000+00:00,yes,0.445,,0.45,0.44,66.66,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.684000+00:00,yes,0.445,,0.45,0.44,66.66,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.711000+00:00,yes,0.445,,0.45,0.44,66.66,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.721000+00:00,yes,0.445,,0.45,0.44,66.66,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.725000+00:00,yes,0.445,,0.45,0.44,66.66,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.726000+00:00,yes,0.445,,0.45,0.44,66.66,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.737000+00:00,yes,0.445,,0.45,0.44,66.66,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.760000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.763000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.769000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.774000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.776000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.781000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.785000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.789000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.832000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.833000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.835000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.839000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.859000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.875000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.876000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.877000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.880000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.882000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.962000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.968000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.987000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:56.991000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.008000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.034000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.038000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.041000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.062000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.071000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.083000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.104000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.105000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.117000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.121000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.173000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.238000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.351000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.430000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.431000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.440000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.445000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.495000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.498000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.535000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.650000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.657000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.663000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.668000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.688000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.699000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.706000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.709000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.719000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.728000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.732000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.739000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.750000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.751000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.772000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.807000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.895000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.906000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:57.972000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.051000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.096000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.106000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.119000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.127000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.149000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.287000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.322000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.328000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.361000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.373000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.392000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.395000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
2126503,2026-05-28 00:46:58.396000+00:00,yes,0.46499999999999997,,0.49,0.44,61.22,8.0,pmxt_archive_orderbook
